ccode;country;year;imports;exports;alt_imports;alt_exports;source1;source2;version
130;Ecuador;1975;995.57;935.86;-9;-9;1;1;3
130;Ecuador;1976;969.08;1262.47;-9;-9;1;1;3
130;Ecuador;1977;1188.51;1439.91;-9;-9;1;1;3
130;Ecuador;1978;1505.17;1562.28;-9;-9;1;1;3
130;Ecuador;1979;1599.67;2111.35;-9;-9;1;1;3
130;Ecuador;1980;2253.26;2483.2;-9;-9;1;1;3
130;Ecuador;1981;2246.04;2540.27;-9;-9;1;1;3
130;Ecuador;1982;1988.19;2139.89;-9;-9;1;1;3
130;Ecuador;1983;1465.18;2227.46;-9;-9;1;1;3
130;Ecuador;1984;1767.33;2580.07;-9;-9;1;1;3
130;Ecuador;1985;1857.23;2905.61;-9;-9;1;1;3
130;Ecuador;1986;1811.31;2171.08;-9;-9;1;1;3
130;Ecuador;1987;2228.96;1998.57;-9;-9;1;1;3
130;Ecuador;1988;1713.53;2192.9;-9;-9;1;1;3
130;Ecuador;1989;1871.12;2353.9;-9;-9;1;1;3
130;Ecuador;1990;1861.75;2714.43;-9;-9;1;1;3
130;Ecuador;1991;2398.78;2851.42;-9;-9;1;1;3
130;Ecuador;1992;2501.16;3007.92;-9;-9;1;1;3
130;Ecuador;1993;2552.73;3020.13;-9;-9;1;1;3
130;Ecuador;1994;3622.03;3843.37;-9;-9;1;1;3
130;Ecuador;1995;4193.02;4357.81;-9;-9;1;1;3
130;Ecuador;1996;3733.04;4892.33;-9;-9;1;1;3
130;Ecuador;1997;4510.71;5214.39;-9;-9;1;1;3
130;Ecuador;1998;5576;4203.22;-9;-9;1;1;3
130;Ecuador;1999;3391.74;5001.68;-9;-9;1;1;3
130;Ecuador;2000;3930.2;5787.51;-9;-9;1;1;3
130;Ecuador;2001;5683.33;5663.09;-9;-9;1;1;3
130;Ecuador;2002;6638.44;5383.13;-9;-9;1;1;3
130;Ecuador;2003;6529.52;6034.27;-9;-9;1;1;3
130;Ecuador;2004;7858.02;7630.14;-9;-9;1;1;3
130;Ecuador;2005;9410.75;11162.3;-9;-9;1;1;3
130;Ecuador;2006;11849.7;13356.9;-9;-9;1;1;3
130;Ecuador;2007;12895.2;14274.2;-9;-9;2;2;3
130;Ecuador;2008;17416;18490.5;-9;-9;2;2;3
130;Ecuador;2009;14078;13732.7;-9;-9;2;2;3
135;Peru;1870;12.48;21.84;-9;-9;2;2;3
135;Peru;1871;12.5;21.88;-9;-9;2;2;3
135;Peru;1872;12.47;18.22;-9;-9;2;2;3
135;Peru;1873;14.15;19.81;-9;-9;2;2;3
135;Peru;1874;12.74;18.2;-9;-9;2;2;3
135;Peru;1875;14.59;17.33;-9;-9;2;2;3
135;Peru;1876;18.17;19.07;-9;-9;2;2;3
135;Peru;1877;23.25;31;-9;-9;2;2;3
135;Peru;1878;22.16;24.09;-9;-9;2;2;3
135;Peru;1879;22.13;24.06;-9;-9;2;2;3
135;Peru;1880;21.17;27.89;-9;-9;2;2;3
135;Peru;1883;5.09;1.92;-9;-9;2;2;3
135;Peru;1884;7.9;1.92;-9;-9;2;2;3
135;Peru;1885;6.56;1.92;-9;-9;2;2;3
135;Peru;1886;8;1.94;-9;-9;2;2;3
135;Peru;1887;8.92;8.11;-9;-9;2;2;3
135;Peru;1888;7.78;8.92;-9;-9;2;2;3
135;Peru;1889;8.11;8.92;-9;-9;2;2;3
135;Peru;1890;9.6;9.6;-9;-9;2;2;3
135;Peru;1891;11.97;9.57;-9;-9;2;2;3
135;Peru;1892;12.04;14.45;-9;-9;2;2;3
135;Peru;1893;5.9;9.12;-9;-9;2;2;3
135;Peru;1894;6.42;6.42;-9;-9;2;2;3
135;Peru;1895;5.92;8.07;-9;-9;2;2;3
135;Peru;1896;8.32;11.56;-9;-9;2;2;3
135;Peru;1897;7.73;13.53;-9;-9;2;2;3
135;Peru;1898;9.14;14.44;-9;-9;2;2;3
135;Peru;1899;10.12;15.9;-9;-9;2;2;3
135;Peru;1900;11.16;21.67;-9;-9;2;2;3
135;Peru;1901;13.01;20.72;-9;-9;2;2;3
135;Peru;1902;16.44;17.9;-9;-9;2;2;3
135;Peru;1903;18.35;18.84;-9;-9;2;2;3
135;Peru;1904;21.42;19.96;-9;-9;2;2;3
135;Peru;1905;21.25;28.23;-9;-9;2;2;3
135;Peru;1906;24.61;28.55;-9;-9;2;2;3
135;Peru;1907;27.14;28.13;-9;-9;2;2;3
135;Peru;1908;26.3;27.29;-9;-9;2;2;3
135;Peru;1909;21.1;31.9;-9;-9;2;2;3
135;Peru;1910;22.81;31.56;-9;-9;2;2;3
135;Peru;1911;25.52;36.32;-9;-9;2;2;3
135;Peru;1912;24.61;45.79;-9;-9;2;2;3
135;Peru;1913;30;45.03;-9;-9;2;2;3
135;Peru;1914;23.48;42.65;-9;-9;2;2;3
135;Peru;1915;14.98;68.35;-9;-9;2;2;3
135;Peru;1916;41.33;78.73;-9;-9;2;2;3
135;Peru;1917;64.27;88.74;-9;-9;2;2;3
135;Peru;1918;46.19;95.06;-9;-9;2;2;3
135;Peru;1919;59.43;130.99;-9;-9;2;2;3
135;Peru;1920;84.24;162.01;-9;-9;2;2;3
135;Peru;1921;70.07;69.24;-9;-9;2;2;3
135;Peru;1922;37.62;66.02;-9;-9;2;2;3
135;Peru;1923;58.15;99.58;-9;-9;2;2;3
135;Peru;1924;71;98.52;-9;-9;2;2;3
135;Peru;1925;74.49;87.59;-9;-9;2;2;3
135;Peru;1926;75.48;92.21;-9;-9;2;2;3
135;Peru;1927;70.18;112.15;-9;-9;2;2;3
135;Peru;1928;68.69;122.56;-9;-9;2;2;3
135;Peru;1929;76;133.6;-9;-9;2;2;3
135;Peru;1930;53.3;96.45;-9;-9;2;2;3
135;Peru;1931;28.62;49.11;-9;-9;2;2;3
135;Peru;1932;16.18;35.99;-9;-9;2;2;3
135;Peru;1933;18.61;42.63;-9;-9;2;2;3
135;Peru;1934;39.32;68.99;-9;-9;2;2;3
135;Peru;1935;44;75;-9;-9;2;2;3
135;Peru;1936;49.73;82.56;-9;-9;2;2;3
135;Peru;1937;58.75;91.25;-9;-9;2;2;3
135;Peru;1938;59;76;-9;-9;2;2;3
135;Peru;1939;58.5;85.19;-9;-9;2;2;3
135;Peru;1940;51.93;64.79;-9;-9;2;2;3
135;Peru;1941;55.13;74.53;-9;-9;2;2;3
135;Peru;1942;51.28;75.3;-9;-9;2;2;3
135;Peru;1943;69.14;70.68;-9;-9;2;2;3
135;Peru;1944;79.15;84.23;-9;-9;2;2;3
135;Peru;1945;84.7;103.64;-9;-9;2;2;3
135;Peru;1946;97.5;151.69;-9;-9;2;2;3
135;Peru;1947;132.8;149.1;-9;-9;2;2;3
135;Peru;1948;166.2;160.6;-9;-9;1;1;3
135;Peru;1949;165.1;155.3;-9;-9;1;1;3
135;Peru;1950;184.8;191.6;-9;-9;1;1;3
135;Peru;1951;277;249.3;-9;-9;1;1;3
135;Peru;1952;285.3;237.4;-9;-9;1;1;3
135;Peru;1953;290.1;220.5;-9;-9;1;1;3
135;Peru;1954;248.3;247.3;-9;-9;1;1;3
135;Peru;1955;299.9;270.9;-9;-9;1;1;3
135;Peru;1956;360.6;311.2;-9;-9;1;1;3
135;Peru;1957;398.6;329.6;-9;-9;1;1;3
135;Peru;1958;333.8;276.4;-9;-9;1;1;3
135;Peru;1959;293.9;297.2;-9;-9;1;1;3
135;Peru;1960;373;408.8;-9;-9;1;1;3
135;Peru;1961;468.6;476.3;-9;-9;1;1;3
135;Peru;1962;536.7;525.8;-9;-9;1;1;3
135;Peru;1963;556.9;537.4;-9;-9;1;1;3
135;Peru;1964;578.8;667.2;-9;-9;1;1;3
135;Peru;1965;728.9;667.6;-9;-9;1;1;3
135;Peru;1966;817.2;765.5;-9;-9;1;1;3
135;Peru;1967;813.4;774;-9;-9;1;1;3
135;Peru;1968;630.1;863.6;-9;-9;1;1;3
135;Peru;1969;601.77;864.84;-9;-9;1;1;3
135;Peru;1970;618.88;1047.84;-9;-9;1;1;3
135;Peru;1971;752.66;893.85;-9;-9;1;1;3
135;Peru;1972;797.6;945.76;-9;-9;1;1;3
135;Peru;1973;1025.71;1051.49;-9;-9;1;1;3
135;Peru;1974;1531.59;1520.87;-9;-9;1;1;3
135;Peru;1975;2416.35;1331.89;-9;-9;1;1;3
135;Peru;1976;1921.81;1341.8;-9;-9;1;1;3
135;Peru;1977;1758.13;1732.28;-9;-9;1;1;3
135;Peru;1978;1419.99;1976.71;-9;-9;1;1;3
135;Peru;1979;1852.09;3675.34;-9;-9;1;1;3
135;Peru;1980;2871.64;3914.74;-9;-9;1;1;3
135;Peru;1981;3777.39;3246.9;-9;-9;1;1;3
135;Peru;1982;3301.44;2919.1;-9;-9;1;1;3
135;Peru;1983;2238.48;2577.38;-9;-9;1;1;3
135;Peru;1984;1641.6;3086.41;-9;-9;1;1;3
135;Peru;1985;1566.22;2980.56;-9;-9;1;1;3
135;Peru;1986;1914.96;2504.5;-9;-9;1;1;3
135;Peru;1987;3374.77;2604.98;-9;-9;1;1;3
135;Peru;1988;2320.04;2688.79;-9;-9;1;1;3
135;Peru;1989;2520.1;3488.23;-9;-9;1;1;3
135;Peru;1990;3171.89;3276.22;-9;-9;1;1;3
135;Peru;1991;2723.5;3329.15;-9;-9;1;1;3
135;Peru;1992;4118.42;3484.4;-9;-9;1;1;3
135;Peru;1993;4409.35;3464.62;-9;-9;1;1;3
135;Peru;1994;6121.22;4506.9;-9;-9;1;1;3
135;Peru;1995;8293.23;5512.83;-9;-9;1;1;3
135;Peru;1996;8385.21;5853.82;-9;-9;1;1;3
135;Peru;1997;9011.37;6706.68;-9;-9;1;1;3
135;Peru;1998;8758.66;5699.98;-9;-9;1;1;3
135;Peru;1999;7323.23;6019.42;-9;-9;1;1;3
135;Peru;2000;8039.5;6871.8;-9;-9;1;1;3
135;Peru;2001;7919.28;6943.98;-9;-9;1;1;3
135;Peru;2002;8153.63;7648.24;-9;-9;1;1;3
135;Peru;2003;9046.94;8859.55;-9;-9;1;1;3
135;Peru;2004;10733;12468.8;-9;-9;1;1;3
135;Peru;2005;13221.5;17269.1;-9;-9;1;1;3
135;Peru;2006;15950.5;21948;-9;-9;1;1;3
135;Peru;2007;21474.7;27907.9;-9;-9;2;2;3
135;Peru;2008;31190.7;31497.2;-9;-9;2;2;3
135;Peru;2009;23017.8;26762.9;-9;-9;2;2;3
140;Brazil;1870;88.17;91.43;-9;-9;2;2;3
140;Brazil;1871;81.75;104.1;-9;-9;2;2;3
140;Brazil;1872;86.83;117.41;-9;-9;2;2;3
140;Brazil;1873;83.67;103.91;-9;-9;2;2;3
140;Brazil;1874;91.74;113.59;-9;-9;2;2;3
140;Brazil;1875;94.15;100.72;-9;-9;2;2;3
140;Brazil;1876;85.57;106.82;-9;-9;2;2;3
140;Brazil;1877;79.45;90.11;-9;-9;2;2;3
140;Brazil;1878;79.03;98.31;-9;-9;2;2;3
140;Brazil;1879;83.73;106.83;-9;-9;2;2;3
140;Brazil;1880;86.49;111;-9;-9;2;2;3
140;Brazil;1881;87.5;100.96;-9;-9;2;2;3
140;Brazil;1882;91.17;94.52;-9;-9;2;2;3
140;Brazil;1883;97.59;104.32;-9;-9;2;2;3
140;Brazil;1884;71.45;90.72;-9;-9;2;2;3
140;Brazil;1885;79.21;78.01;-9;-9;2;2;3
140;Brazil;1886;91.79;117.07;-9;-9;2;2;3
140;Brazil;1887;42.93;51.6;-9;-9;2;2;3
140;Brazil;1888;120.8;132.55;-9;-9;2;2;3
140;Brazil;1889;121.5;142.68;-9;-9;2;2;3
140;Brazil;1890;159.33;176.07;-9;-9;2;2;3
140;Brazil;1891;127.71;143.18;-9;-9;2;2;3
140;Brazil;1892;160.76;213.62;-9;-9;2;2;3
140;Brazil;1893;158.4;171.52;-9;-9;2;2;3
140;Brazil;1894;165.92;162.73;-9;-9;2;2;3
140;Brazil;1895;175.83;183.95;-9;-9;2;2;3
140;Brazil;1896;158.04;158.04;-9;-9;2;2;3
140;Brazil;1897;136.36;162.95;-9;-9;2;2;3
140;Brazil;1898;121.65;131.82;-9;-9;2;2;3
140;Brazil;1899;117.24;129.44;-9;-9;2;2;3
140;Brazil;1900;139.97;184.46;-9;-9;2;2;3
140;Brazil;1901;108.73;208.98;-9;-9;2;2;3
140;Brazil;1902;112.33;175.53;-9;-9;2;2;3
140;Brazil;1903;117.81;180.12;-9;-9;2;2;3
140;Brazil;1904;124.91;187.49;-9;-9;2;2;3
140;Brazil;1905;146.44;219.2;-9;-9;2;2;3
140;Brazil;1906;153.55;246.18;-9;-9;2;2;3
140;Brazil;1907;201.55;269.05;-9;-9;2;2;3
140;Brazil;1908;175.86;218.98;-9;-9;2;2;3
140;Brazil;1909;215.3;369.25;-9;-9;2;2;3
140;Brazil;1910;235.82;339.41;-9;-9;2;2;3
140;Brazil;1911;261.89;331.15;-9;-9;2;2;3
140;Brazil;1912;314.59;370.5;-9;-9;2;2;3
140;Brazil;1913;324.05;315.78;-9;-9;2;2;3
140;Brazil;1914;172.57;227.69;-9;-9;2;2;3
140;Brazil;1915;145.62;261.12;-9;-9;2;2;3
140;Brazil;1916;192.15;268.75;-9;-9;2;2;3
140;Brazil;1917;211.86;300.02;-9;-9;2;2;3
140;Brazil;1918;251.4;291.15;-9;-9;2;2;3
140;Brazil;1919;380.72;633.51;-9;-9;2;2;3
140;Brazil;1920;470.65;394.5;-9;-9;2;2;3
140;Brazil;1921;244.04;246.93;-9;-9;2;2;3
140;Brazil;1922;214.89;303.16;-9;-9;2;2;3
140;Brazil;1923;277.2;403.15;-9;-9;2;2;3
140;Brazil;1924;303.24;421.48;-9;-9;2;2;3
140;Brazil;1925;400.07;476.48;-9;-9;2;2;3
140;Brazil;1926;390.75;460.79;-9;-9;2;2;3
140;Brazil;1927;383.92;427.43;-9;-9;2;2;3
140;Brazil;1928;441.92;474.81;-9;-9;2;2;3
140;Brazil;1929;419.83;459.33;-9;-9;2;2;3
140;Brazil;1930;261.04;320.08;-9;-9;2;2;3
140;Brazil;1931;132.27;236.14;-9;-9;2;2;3
140;Brazil;1932;108.19;178.13;-9;-9;2;2;3
140;Brazil;1933;184.09;236.39;-9;-9;2;2;3
140;Brazil;1934;163.48;225.93;-9;-9;2;2;3
140;Brazil;1935;226;272;-9;-9;2;2;3
140;Brazil;1936;235.16;269.71;-9;-9;2;2;3
140;Brazil;1937;362.97;347.81;-9;-9;2;2;3
140;Brazil;1938;296;296;-9;-9;2;2;3
140;Brazil;1939;262;305;-9;-9;2;2;3
140;Brazil;1940;250.48;250.53;-9;-9;2;2;3
140;Brazil;1941;279;341;-9;-9;2;2;3
140;Brazil;1942;238.11;381.74;-9;-9;2;2;3
140;Brazil;1943;316.59;444.3;-9;-9;2;2;3
140;Brazil;1944;414.98;548.14;-9;-9;2;2;3
140;Brazil;1945;448.51;625.75;-9;-9;2;2;3
140;Brazil;1946;674;972;-9;-9;2;2;3
140;Brazil;1947;1178.19;1094.95;-9;-9;2;2;3
140;Brazil;1948;1246.63;1156;-9;-9;1;1;3
140;Brazil;1949;1223.97;1081.2;-9;-9;1;1;3
140;Brazil;1950;1203.29;1341.4;-9;-9;1;1;3
140;Brazil;1951;2197.25;1753.5;-9;-9;1;1;3
140;Brazil;1952;2201.76;1406.3;-9;-9;1;1;3
140;Brazil;1953;1447.82;1536.1;-9;-9;1;1;3
140;Brazil;1954;1796.19;1560.6;-9;-9;1;1;3
140;Brazil;1955;1437.81;1422.2;-9;-9;1;1;3
140;Brazil;1956;1355.2;1478.8;-9;-9;1;1;3
140;Brazil;1957;1631.41;1390.8;-9;-9;1;1;3
140;Brazil;1958;1145.32;1242.2;-9;-9;1;1;3
140;Brazil;1959;1499.08;1281.6;-9;-9;1;1;3
140;Brazil;1960;1586.75;1269.9;-9;-9;1;1;3
140;Brazil;1961;1593.35;1402.5;-9;-9;1;1;3
140;Brazil;1962;1610.62;1213.5;-9;-9;1;1;3
140;Brazil;1963;1623.05;1406.9;-9;-9;1;1;3
140;Brazil;1964;1386.88;1430.9;-9;-9;1;1;3
140;Brazil;1965;1205.71;1595.3;-9;-9;1;1;3
140;Brazil;1966;1646.7;1741;-9;-9;1;1;3
140;Brazil;1967;1837.22;1654.6;-9;-9;1;1;3
140;Brazil;1968;2347.51;1881.6;-9;-9;1;1;3
140;Brazil;1969;2489.16;2310.54;-9;-9;1;1;3
140;Brazil;1970;3134.23;2739.06;-9;-9;1;1;3
140;Brazil;1971;4068.91;2903.79;-9;-9;1;1;3
140;Brazil;1972;5261.49;4003.77;-9;-9;1;1;3
140;Brazil;1973;7700.13;6199.32;-9;-9;1;1;3
140;Brazil;1974;15585.4;7949.87;-9;-9;1;1;3
140;Brazil;1975;14951.6;8663.8;-9;-9;1;1;3
140;Brazil;1976;15136.6;10098.1;-9;-9;1;1;3
140;Brazil;1977;14579.4;12149.3;-9;-9;1;1;3
140;Brazil;1978;16559.6;12655.2;-9;-9;1;1;3
140;Brazil;1979;21784.5;15244.5;-9;-9;1;1;3
140;Brazil;1980;27456.6;20131.5;-9;-9;1;1;3
140;Brazil;1981;26482.3;23328.8;-9;-9;1;1;3
140;Brazil;1982;23176.2;20167.8;-9;-9;1;1;3
140;Brazil;1983;18483.1;21853.1;-9;-9;1;1;3
140;Brazil;1984;16730.9;27007.2;-9;-9;1;1;3
140;Brazil;1985;15768.8;25640.6;-9;-9;1;1;3
140;Brazil;1986;17112.5;22404.8;-9;-9;1;1;3
140;Brazil;1987;18240.9;26222.6;-9;-9;1;1;3
140;Brazil;1988;17653;33785.2;-9;-9;1;1;3
140;Brazil;1989;22031.6;32660.2;-9;-9;1;1;3
140;Brazil;1990;24977.3;31413.8;-9;-9;1;1;3
140;Brazil;1991;25531.3;31620.5;-9;-9;1;1;3
140;Brazil;1992;22609.5;37045.8;-9;-9;1;1;3
140;Brazil;1993;30984.3;38803.1;-9;-9;1;1;3
140;Brazil;1994;36386.6;43704.6;-9;-9;1;1;3
140;Brazil;1995;54362.9;46605.1;-9;-9;1;1;3
140;Brazil;1996;58907.3;47762.7;-9;-9;1;1;3
140;Brazil;1997;68135.3;53905.8;-9;-9;1;1;3
140;Brazil;1998;63313.9;51156.5;-9;-9;1;1;3
140;Brazil;1999;54781.9;48313.3;-9;-9;1;1;3
140;Brazil;2000;61874.7;59642.9;-9;-9;1;1;3
140;Brazil;2001;61437.4;59002.9;-9;-9;1;1;3
140;Brazil;2002;51955.6;60354.4;-9;-9;1;1;3
140;Brazil;2003;53301.7;73666.7;-9;-9;1;1;3
140;Brazil;2004;69153.8;97672;-9;-9;1;1;3
140;Brazil;2005;80928.3;118469;-9;-9;1;1;3
140;Brazil;2006;103037;142968;-9;-9;1;1;3
140;Brazil;2007;132669;157094;-9;-9;2;2;3
140;Brazil;2008;229877;236635;-9;-9;2;2;3
140;Brazil;2009;138633;150587;-9;-9;2;2;3
145;Bolivia;1870;6.13;6.32;-9;-9;2;2;3
145;Bolivia;1871;6.19;6.38;-9;-9;2;2;3
145;Bolivia;1872;6.26;6.44;-9;-9;2;2;3
145;Bolivia;1873;6.09;6.03;-9;-9;2;2;3
145;Bolivia;1874;5.9;5.61;-9;-9;2;2;3
145;Bolivia;1875;5.71;5.19;-9;-9;2;2;3
145;Bolivia;1876;5.53;4.78;-9;-9;2;2;3
145;Bolivia;1877;5.34;4.38;-9;-9;2;2;3
145;Bolivia;1878;5.44;5.25;-9;-9;2;2;3
145;Bolivia;1879;5.55;6.13;-9;-9;2;2;3
145;Bolivia;1880;3.36;2.4;-9;-9;2;2;3
145;Bolivia;1881;3.36;2.4;-9;-9;2;2;3
145;Bolivia;1882;5.84;8.76;-9;-9;2;2;3
145;Bolivia;1883;6.15;8.84;-9;-9;2;2;3
145;Bolivia;1884;6.46;8.9;-9;-9;2;2;3
145;Bolivia;1885;5.76;8.64;-9;-9;2;2;3
145;Bolivia;1886;5.82;8.73;-9;-9;2;2;3
145;Bolivia;1887;5.76;8.64;-9;-9;2;2;3
145;Bolivia;1888;5.8;8.7;-9;-9;2;2;3
145;Bolivia;1889;8.17;16.97;-9;-9;2;2;3
145;Bolivia;1890;8.31;9.36;-9;-9;2;2;3
145;Bolivia;1891;8.61;9.44;-9;-9;2;2;3
145;Bolivia;1892;8.93;9.52;-9;-9;2;2;3
145;Bolivia;1893;9.23;9.6;-9;-9;2;2;3
145;Bolivia;1894;2.76;9.61;-9;-9;2;2;3
145;Bolivia;1895;5.93;8.92;-9;-9;2;2;3
145;Bolivia;1896;5.52;9.4;-9;-9;2;2;3
145;Bolivia;1897;5.27;9.3;-9;-9;2;2;3
145;Bolivia;1898;5.01;11.56;-9;-9;2;2;3
145;Bolivia;1899;5.48;11.38;-9;-9;2;2;3
145;Bolivia;1900;5.62;15.03;-9;-9;2;2;3
145;Bolivia;1901;6.2;13.5;-9;-9;2;2;3
145;Bolivia;1902;5.1;10.21;-9;-9;2;2;3
145;Bolivia;1903;6.72;10.5;-9;-9;2;2;3
145;Bolivia;1904;8.17;12.06;-9;-9;2;2;3
145;Bolivia;1905;8.18;11.9;-9;-9;2;2;3
145;Bolivia;1906;14.1;22.57;-9;-9;2;2;3
145;Bolivia;1907;15.12;19.89;-9;-9;2;2;3
145;Bolivia;1908;14.75;16.91;-9;-9;2;2;3
145;Bolivia;1909;13.99;24.2;-9;-9;2;2;3
145;Bolivia;1910;19.23;29.8;-9;-9;2;2;3
145;Bolivia;1911;22.52;32.23;-9;-9;2;2;3
145;Bolivia;1912;18.76;33.77;-9;-9;2;2;3
145;Bolivia;1913;20.2;34.58;-9;-9;2;2;3
145;Bolivia;1914;15.47;25.6;-9;-9;2;2;3
145;Bolivia;1915;8.74;36.86;-9;-9;2;2;3
145;Bolivia;1916;11.84;38.64;-9;-9;2;2;3
145;Bolivia;1917;12.74;60.07;-9;-9;2;2;3
145;Bolivia;1918;12.96;67.64;-9;-9;2;2;3
145;Bolivia;1919;23.48;54.66;-9;-9;2;2;3
145;Bolivia;1920;20.73;49.51;-9;-9;2;2;3
145;Bolivia;1921;16.55;15.61;-9;-9;2;2;3
145;Bolivia;1922;13.85;26.31;-9;-9;2;2;3
145;Bolivia;1923;16.14;27.68;-9;-9;2;2;3
145;Bolivia;1924;19.44;35.49;-9;-9;2;2;3
145;Bolivia;1925;23.38;38.17;-9;-9;2;2;3
145;Bolivia;1926;23.86;38.86;-9;-9;2;2;3
145;Bolivia;1927;22.69;41.6;-9;-9;2;2;3
145;Bolivia;1928;22.64;38.57;-9;-9;2;2;3
145;Bolivia;1929;25.23;43.72;-9;-9;2;2;3
145;Bolivia;1930;21.09;32.01;-9;-9;2;2;3
145;Bolivia;1931;9.87;18.76;-9;-9;2;2;3
145;Bolivia;1932;8.02;16.78;-9;-9;2;2;3
145;Bolivia;1933;14.96;24.45;-9;-9;2;2;3
145;Bolivia;1934;17.08;29.57;-9;-9;2;2;3
145;Bolivia;1935;18;37;-9;-9;2;2;3
145;Bolivia;1936;15;29;-9;-9;2;2;3
145;Bolivia;1937;16;35;-9;-9;2;2;3
145;Bolivia;1938;26;35;-9;-9;2;2;3
145;Bolivia;1939;22.89;43.2;-9;-9;2;2;3
145;Bolivia;1940;20.39;49;-9;-9;2;2;3
145;Bolivia;1941;27.7;60.29;-9;-9;2;2;3
145;Bolivia;1942;33.2;66.5;-9;-9;2;2;3
145;Bolivia;1943;39.2;81.4;-9;-9;2;2;3
145;Bolivia;1944;37.5;77.4;-9;-9;2;2;3
145;Bolivia;1945;40.4;80.3;-9;-9;2;2;3
145;Bolivia;1946;51.4;73.59;-9;-9;2;2;3
145;Bolivia;1947;59.59;81.4;-9;-9;2;2;3
145;Bolivia;1948;74.91;112.6;-9;-9;1;1;3
145;Bolivia;1949;84.81;102.5;-9;-9;1;1;3
145;Bolivia;1950;59.9;93.5;-9;-9;1;1;3
145;Bolivia;1951;97.79;150.2;-9;-9;1;1;3
145;Bolivia;1952;100.65;141.8;-9;-9;1;1;3
145;Bolivia;1953;73.7;124.2;-9;-9;1;1;3
145;Bolivia;1954;65.2;99.3;-9;-9;1;1;3
145;Bolivia;1955;82.3;102.3;-9;-9;1;1;3
145;Bolivia;1956;84.1;107.5;-9;-9;1;1;3
145;Bolivia;1957;92.2;97.7;-9;-9;1;1;3
145;Bolivia;1958;69.8;64.8;-9;-9;1;1;3
145;Bolivia;1959;58.4;77.3;-9;-9;1;1;3
145;Bolivia;1960;71.1;67.9;-9;-9;1;1;3
145;Bolivia;1961;77.6;76.2;-9;-9;1;1;3
145;Bolivia;1962;97.9;76;-9;-9;1;1;3
145;Bolivia;1963;103.8;86.3;-9;-9;1;1;3
145;Bolivia;1964;102.9;113.9;-9;-9;1;1;3
145;Bolivia;1965;134.1;131.9;-9;-9;1;1;3
145;Bolivia;1966;138.5;150.4;-9;-9;1;1;3
145;Bolivia;1967;151.2;170.9;-9;-9;1;1;3
145;Bolivia;1968;152.85;170.65;-9;-9;1;1;3
145;Bolivia;1969;165.01;198.19;-9;-9;1;1;3
145;Bolivia;1970;158.53;228.32;-9;-9;1;1;3
145;Bolivia;1971;171.28;212.25;-9;-9;1;1;3
145;Bolivia;1972;185.38;240.36;-9;-9;1;1;3
145;Bolivia;1973;229.4;338.3;-9;-9;1;1;3
145;Bolivia;1974;389.96;650.5;-9;-9;1;1;3
145;Bolivia;1975;557.9;521.46;-9;-9;1;1;3
145;Bolivia;1976;587.6;623.18;-9;-9;1;1;3
145;Bolivia;1977;591.18;715.41;-9;-9;1;1;3
145;Bolivia;1978;777.23;726.53;-9;-9;1;1;3
145;Bolivia;1979;860.86;857.21;-9;-9;1;1;3
145;Bolivia;1980;802.08;1036.19;-9;-9;1;1;3
145;Bolivia;1981;905.19;963.66;-9;-9;1;1;3
145;Bolivia;1982;488.81;898.54;-9;-9;1;1;3
145;Bolivia;1983;530.74;786.72;-9;-9;1;1;3
145;Bolivia;1984;409.04;781.51;-9;-9;1;1;3
145;Bolivia;1985;683.31;672.51;-9;-9;1;1;3
145;Bolivia;1986;666.57;640.34;-9;-9;1;1;3
145;Bolivia;1987;757.49;569.79;-9;-9;1;1;3
145;Bolivia;1988;590.59;600.3;-9;-9;1;1;3
145;Bolivia;1989;619.95;826.91;-9;-9;1;1;3
145;Bolivia;1990;700.29;922.94;-9;-9;1;1;3
145;Bolivia;1991;993.79;652.01;-9;-9;1;1;3
145;Bolivia;1992;1132;797.88;-9;-9;1;1;3
145;Bolivia;1993;1177.75;803.85;-9;-9;1;1;3
145;Bolivia;1994;1200.53;1122.71;-9;-9;1;1;3
145;Bolivia;1995;1449.07;1139.07;-9;-9;1;1;3
145;Bolivia;1996;1657.1;1216.08;-9;-9;1;1;3
145;Bolivia;1997;1934.28;1272.1;-9;-9;1;1;3
145;Bolivia;1998;2461.59;1324.88;-9;-9;1;1;3
145;Bolivia;1999;2107.01;1405.36;-9;-9;1;1;3
145;Bolivia;2000;2023.04;1475.01;-9;-9;1;1;3
145;Bolivia;2001;1709.39;1352.91;-9;-9;1;1;3
145;Bolivia;2002;1831.97;1374.89;-9;-9;1;1;3
145;Bolivia;2003;1692.06;1676.56;-9;-9;1;1;3
145;Bolivia;2004;1887.77;2254.37;-9;-9;1;1;3
145;Bolivia;2005;2343.29;2238.35;-9;-9;1;1;3
145;Bolivia;2006;2544.14;2873.91;-9;-9;1;1;3
145;Bolivia;2007;3118.49;3488.96;-9;-9;2;2;3
145;Bolivia;2008;4764.96;5881.24;-9;-9;2;2;3
145;Bolivia;2009;3793.84;3613.43;-9;-9;2;2;3
150;Paraguay;1870;1.25;2;-9;-9;2;2;3
150;Paraguay;1876;1.11;1.09;-9;-9;2;2;3
150;Paraguay;1877;1.2;1.92;-9;-9;2;2;3
150;Paraguay;1878;0.81;1.41;-9;-9;2;2;3
